open,high,low,close,volume,Name,EMA14,EMA20,EMA50,EMA100,EMA200,cross,cross_14,cross_20,cross_50,cross_100,cross_200,prev_cross,prev_cross_14,prev_cross_20,prev_cross_50,prev_cross_100,prev_cross_200
95.01,95.94,94.66,95.61,2816148,ACN,96.49738668015428,97.47095589984536,98.6398194265502,97.26938007807072,93.7417612168398,0,0,0,0,0,0,0,0,0,0,0,1
94.31,95.12,93.68,94.45,3421382,ACN,96.22440178946704,97.1832458141458,98.47551278237177,97.21355076959408,93.74880836891106,0,0,0,0,0,0,0,0,0,0,0,0
96.27,97.34,96.01,97.12,2508154,ACN,96.34381488420476,97.17722240327478,98.4223554183572,97.21169827910705,93.78235256424529,1,1,0,0,0,0,0,0,0,0,0,0
97.42,97.85,95.33,95.52,2099722,ACN,96.23397289964413,97.01939169820099,98.30853755881378,97.17819930328315,93.79964258848166,-1,-1,0,0,0,0,1,1,0,0,0,0
95.39,97.36,95.36,96.81,3342070,ACN,96.31077651302492,96.99944963170566,98.24977138003678,97.17090822797061,93.82959639357139,1,1,0,0,0,0,-1,-1,0,0,0,0
96.59,97.448,96.0,97.35,1983394,ACN,96.4493396446216,97.03283538106703,98.21448622787847,97.17445459969396,93.86462528517765,0,0,1,0,1,0,1,1,0,0,0,0
97.41,97.5,96.4,96.51,2002466,ACN,96.45742769200538,96.98304153525113,98.14764363070677,97.16129708286833,93.89094742164355,0,0,-1,0,-1,0,0,0,1,0,1,0
97.0,98.62,96.14,98.24,2090803,ACN,96.695103999738,97.10275186522722,98.15126544911043,97.18265753667292,93.93422157665206,0,0,1,1,1,0,0,0,-1,0,-1,0
98.22,99.35,98.06,98.96,1742087,ACN,96.99709013310625,97.27963263996749,98.18298052953746,97.21785243693682,93.98422932215801,0,0,0,0,0,0,0,0,1,1,1,0
98.96,99.94,98.35,98.53,2397524,ACN,97.20147811535875,97.39871524568487,98.19658913622226,97.24383555699748,94.02946087119128,0,0,0,0,0,0,0,0,0,0,0,0
94.79,98.51,94.79,97.53,3629550,ACN,97.24528103331093,97.41121855561964,98.17044838578218,97.2495021796312,94.0642921063038,0,0,0,-1,0,0,0,0,0,0,0,0
98.05,99.13,97.66,98.43,2346721,ACN,97.4032435622028,97.50824535984634,98.1806268804574,97.27287837409393,94.10773198584307,0,0,0,1,0,0,0,0,0,-1,0,0
97.13,97.83,96.15,97.67,2920518,ACN,97.43881108724243,97.5236505636705,98.16060229691004,97.28074216866632,94.14317743872027,0,0,0,-1,0,0,0,0,0,1,0,0
97.82,98.36,97.32,97.86,2816461,ACN,97.49496960894344,97.55568384332094,98.14881397154103,97.29221262077193,94.18016074778774,0,0,0,0,0,0,0,0,0,-1,0,0
95.77,98.0,95.67,97.77,4054561,ACN,97.53164032775098,97.5760949058618,98.13395852167667,97.30167375699428,94.2158805413421,0,0,0,0,0,0,0,0,0,0,0,0
98.36,98.41,96.37,96.94,3413410,ACN,97.4527549507175,97.51551443863686,98.08713661886583,97.29451190042013,94.2429862075974,-1,-1,-1,0,-1,0,0,0,0,0,0,0
96.53,97.32,95.8,95.95,3025491,ACN,97.25238762395517,97.36641782543335,98.00332733969462,97.26788790239202,94.2599714194621,0,0,0,0,0,0,-1,-1,-1,0,-1,0
96.09,96.775,95.53,96.6,3371595,ACN,97.16540260742781,97.29342565158255,97.94829489500071,97.25466239937435,94.28325528593513,0,0,0,0,0,0,0,0,0,0,0,0
97.64,98.38,97.352,98.26,3704116,ACN,97.31134892643743,97.38548035143182,97.96051862460854,97.27457007463427,94.32282488508005,1,1,1,1,1,0,0,0,0,0,0,0
98.47,99.0,97.05,98.44,3222708,ACN,97.46183573624577,97.4859107941526,97.97932181580036,97.29764789493854,94.36379180164643,0,0,0,0,0,0,1,1,1,1,1,0
97.08,99.42,96.31,99.39,2610200,ACN,97.71892430474634,97.66725262328093,98.03464252890623,97.33908060989025,94.4138038235206,0,0,0,0,0,0,0,0,0,0,0,0
99.97,101.81,99.94,101.62,2228226,ACN,98.23906773078016,98.04370475439703,98.17524478267461,97.42385129088252,94.48550726806268,0,0,0,0,0,0,0,0,0,0,0,0
101.5,101.95,100.89,101.5,2460834,ACN,98.67385870000948,98.37287573016874,98.30562734021679,97.50456710690466,94.55530321564414,0,0,0,0,0,0,0,0,0,0,0,0
102.0,102.63,101.28,102.62,1955802,ACN,99.20001087334154,98.77736375586696,98.47481842491418,97.60586280775803,94.63554895479197,0,0,0,0,0,0,0,0,0,0,0,0
102.51,105.27,102.19,105.01,3450828,ACN,99.97467609022934,99.37094816007011,98.73110005530971,97.75247938582223,94.73877732340102,0,0,0,0,0,0,0,0,0,0,0,0
105.11,106.4813,104.67,104.78,3835738,ACN,100.61538594486544,99.88609595434916,98.96831181784658,97.89163820986535,94.83868998684977,0,0,0,0,0,0,0,0,0,0,0,0
104.69,105.22,104.61,105.05,2356728,ACN,101.20666781888337,100.37789633964924,99.20680939361732,98.03338794828386,94.9402950616075,0,0,0,0,0,0,0,0,0,0,0,0
103.0,104.62,102.73,103.48,2585608,ACN,101.50977877636561,100.67333478349217,99.3743854958284,98.14124165227824,95.02526725004923,0,0,0,0,0,0,0,0,0,0,0,0
102.22,102.95,101.2,102.43,2421141,ACN,101.63247493951687,100.8406362326834,99.49421351559984,98.22616756015393,95.09894618288456,0,0,0,0,0,0,0,0,0,0,0,0
103.05,103.05,102.145,102.3,2738312,ACN,101.72147828091462,100.97962325814213,99.60424435812534,98.30683750945781,95.17059845967178,0,0,0,0,0,0,0,0,0,0,0,0
103.0,103.01,102.18,103.01,2190492,ACN,101.89328117679268,101.1729924716524,99.73780340290475,98.3999694399636,95.24860245509794,0,0,0,0,0,0,0,0,0,0,0,0
102.78,103.32,102.59,103.1,2022762,ACN,102.05417701988699,101.35651699816171,99.86965424984966,98.49303935204352,95.32672581375368,0,0,0,0,0,0,0,0,0,0,0,0
103.34,103.64,102.84,103.47,2817870,ACN,102.24295341723538,101.55780109357488,100.01084427926733,98.59159302824068,95.40775341759694,0,0,0,0,0,0,0,0,0,0,0,0
103.97,104.42,102.4,102.52,1964609,ACN,102.27989296160399,101.64943908466299,100.10924254282547,98.66938326530523,95.47852204030742,0,0,0,0,0,0,0,0,0,0,0,0
102.9,106.61,102.9,106.46,2483489,ACN,102.83724056672345,102.1075877432665,100.35829185487152,98.82365290361601,95.5877904777173,0,0,0,0,0,0,0,0,0,0,0,0
107.3,108.23,106.27,107.99,2972631,ACN,103.52427515782699,102.66781748200303,100.6575745272295,99.00516472730678,95.71119554759076,0,0,0,0,0,0,0,0,0,0,0,0
107.87,108.44,107.4,107.97,1480012,ACN,104.11703847011673,103.17278724562179,100.9443363104754,99.18268621785515,95.83317370134608,0,0,0,0,0,0,0,0,0,0,0,0
107.55,108.21,107.29,107.87,1792656,ACN,104.61743334076783,103.62014084127685,101.21593096496657,99.35471223334316,95.9529431172531,0,0,0,0,0,0,0,0,0,0,0,0
107.89,109.86,107.4,109.73,2910837,ACN,105.29910889533213,104.20203218972668,101.54981602516396,99.56016347624725,96.090028260365,0,0,0,0,0,0,0,0,0,0,0,0
109.07,109.38,107.482,107.95,2484340,ACN,105.65256104262117,104.55898150499081,101.80080363202028,99.72629885295522,96.2080379294161,0,0,0,0,0,0,0,0,0,0,0,0
108.05,108.39,107.2,107.2,2529199,ACN,105.85888623693836,104.81050707594406,102.01253682292145,99.87429293507492,96.31741068633733,0,0,0,0,0,0,0,0,0,0,0,0
107.08,107.93,107.08,107.6,2484602,ACN,106.09103473867991,105.07617306871128,102.23165302594414,100.02727723339027,96.42967525662253,0,0,0,0,0,0,0,0,0,0,0,0
107.03,107.69,106.88,107.31,2443270,ACN,106.25356344018925,105.28891849073878,102.43080388767181,100.17148956540234,96.53793719436759,0,0,0,0,0,0,0,0,0,0,0,0
107.33,107.33,106.46,106.52,2625804,ACN,106.28908831483068,105.40616434876367,102.59116451952782,100.29720264331516,96.63726120238384,0,0,0,0,0,0,0,0,0,0,0,0
106.52,106.96,105.91,106.09,1842233,ACN,106.26254320618659,105.47129155364331,102.72837375405614,100.41191150186337,96.73131830484768,-1,-1,0,0,0,0,0,0,0,0,0,0
105.32,106.25,105.09,106.0,2205745,ACN,106.22753744536172,105.52164473901061,102.85667282252453,100.52256671964825,96.82354399335667,0,0,0,0,0,0,-1,-1,0,0,0,0
105.23,105.7292,104.55,104.88,2174141,ACN,106.04786578598015,105.4605357162477,102.9360189863471,100.60885252717998,96.9037077347163,0,0,-1,0,0,0,0,0,0,0,0,0
104.58,105.2,104.5,105.07,1580864,ACN,105.9174836811828,105.42334183850983,103.01970451629427,100.6971920810972,96.98496437417187,0,0,0,0,0,0,0,0,-1,0,0,0
105.3,105.61,105.04,105.1,1810224,ACN,105.8084858570251,105.39254737769937,103.10128473134156,100.784376396323,97.06571099731444,0,0,0,0,0,0,0,0,0,0,0,0
104.82,105.23,104.16,104.32,1830696,ACN,105.61002107608843,105.29040000839467,103.14907748697523,100.85438874491066,97.13789297744066,0,0,0,0,0,0,0,0,0,0,0,0
104.0,104.5,103.02,103.15,2039342,ACN,105.28201826594331,105.08655238854756,103.1491136639566,100.89984639352629,97.19771493786413,0,0,0,0,0,0,0,0,0,0,0,0
103.69,106.42,103.56,106.33,4147913,ACN,105.42174916381754,105.20497597059065,103.27385430458575,101.00737418771389,97.2885834459451,1,1,1,0,0,0,0,0,0,0,0,0
106.4,106.95,105.375,106.29,2898809,ACN,105.5375159419752,105.30831159243917,103.39213452793534,101.11198063944232,97.3781497798163,0,0,0,0,0,0,1,1,1,0,0,0
106.91,108.0,106.29,107.88,2438944,ACN,105.84984714971185,105.55323429792115,103.56812925233004,101.24600082479989,97.48264580190768,0,0,0,0,0,0,0,0,0,0,0,0
107.88,108.43,107.04,107.28,2527800,ACN,106.04053419641694,105.71768817430961,103.71369281106219,101.36548595698207,97.5801319133315,0,0,0,0,0,0,0,0,0,0,0,0
107.58,108.31,107.58,107.97,3405358,ACN,106.29779630356136,105.9321940624706,103.88060681847152,101.49626841327945,97.68351368533816,0,0,0,0,0,0,0,0,0,0,0,0
107.97,108.41,107.55,107.84,2238838,ACN,106.5034234630865,106.11388986604483,104.03587713931579,101.62188686054124,97.78457325065818,0,0,0,0,0,0,0,0,0,0,0,0
107.39,107.74,106.71,107.35,2547662,ACN,106.61630033467497,106.23161464070722,104.16584274169556,101.73531484350082,97.87975162627353,0,0,0,0,0,0,0,0,0,0,0,0
107.69,107.74,107.02,107.1,1789282,ACN,106.68079362338499,106.31431800825892,104.2809077322173,101.84154623273842,97.97149539118624,0,0,0,0,0,0,0,0,0,0,0,0
107.06,107.755,106.93,107.46,995734,ACN,106.78468780693366,106.42343057890093,104.4055780172284,101.95280274298122,98.06590837236847,0,0,0,0,0,0,0,0,0,0,0,0
107.58,107.79,107.1,107.22,2868775,ACN,106.84272943267584,106.49929433329132,104.51594750674884,102.05710367876377,98.15699386120063,0,0,0,0,0,0,0,0,0,0,0,0
107.29,108.25,107.22,108.13,2433923,ACN,107.01436550831906,106.65459963488263,104.65767505550379,102.17735905146151,98.256227753129,0,0,0,0,0,0,0,0,0,0,0,0
107.91,108.648,107.51,107.59,1780279,ACN,107.09111677387652,106.74368538394143,104.77266819058207,102.28454006034345,98.34910110881926,0,0,0,0,0,0,0,0,0,0,0,0
107.54,108.17,105.37,105.93,2588317,ACN,106.93630120402632,106.66619153785176,104.81805375173572,102.3567273858812,98.42453293858226,-1,-1,-1,0,0,0,0,0,0,0,0,0
106.29,109.26,106.25,109.1,1970356,ACN,107.22479437682281,106.89798281996111,104.98597321245197,102.49025753665583,98.53075649143219,1,1,1,0,0,0,-1,-1,-1,0,0,0
109.13,109.65,108.24,108.94,1618739,ACN,107.45348845991312,107.09246064663148,105.14103308647346,102.6179752091973,98.63433105370649,0,0,0,0,0,0,1,1,1,0,0,0
107.47,109.24,107.3916,108.91,2293488,ACN,107.64768999859137,107.26555963266658,105.28883571053332,102.74256975951022,98.73657651585866,0,0,0,0,0,0,0,0,0,0,0,0
108.56,109.63,106.74,107.29,1995155,ACN,107.5999979987792,107.26788728669834,105.3673127414928,102.83261788308427,98.82168520724315,-1,-1,0,0,0,0,0,0,0,0,0,0
107.29,108.5,106.84,107.6,2313174,ACN,107.59999826560865,107.29951706891754,105.45486910457151,102.92702148935982,98.90903162309148,1,1,0,0,0,0,-1,-1,0,0,0,0
106.46,106.72,105.02,105.3,3066827,ACN,107.29333183019418,107.10908687187776,105.44879580635302,102.97401116283784,98.97262334823485,-1,-1,-1,-1,0,0,1,1,0,0,0,0
105.69,107.11,105.37,106.36,3071772,ACN,107.16888758616828,107.03774526503226,105.4845293041431,103.04106044674204,99.0461295835758,0,0,0,1,0,0,-1,-1,-1,-1,0,0
107.28,107.99,106.47,106.72,2859518,ACN,107.10903590801252,107.00748381121966,105.53297913535317,103.11391073492535,99.12248650314223,0,0,0,0,0,0,0,0,0,1,0,0
107.32,109.22,106.84,109.08,3146815,ACN,107.37183112027752,107.20486630538922,105.6720779927903,103.23205111641198,99.22156623942938,1,1,1,0,0,0,0,0,0,0,0,0
107.0,107.15,103.24,103.26,7181260,ACN,106.82358697090719,106.829164752495,105.5774866989554,103.23260455965134,99.26174965993258,-1,-1,-1,-1,0,0,1,1,1,0,0,0
103.13,103.13,101.91,101.93,5473740,ACN,106.17110870811956,106.36257763320977,105.43444800487872,103.20681040995527,99.28829941456013,0,0,0,0,-1,0,-1,-1,-1,-1,0,0
102.92,103.33,102.19,102.99,2176160,ACN,105.7469608803703,106.04137976338026,105.33858729880504,103.20251713451061,99.3251322562063,0,0,0,0,0,0,0,0,0,0,-1,0
103.29,103.94,102.74,103.76,1815074,ACN,105.48203276298759,105.8241055002012,105.27668191453817,103.21355639917377,99.36926029345798,0,0,0,0,1,0,0,0,0,0,0,0
104.06,104.65,103.75,104.42,1491784,ACN,105.34042839458925,105.69038116684871,105.2430865453406,103.23744637146734,99.419516409941,0,0,0,0,0,0,0,0,0,0,1,0
104.22,104.79,104.19,104.23,686248,ACN,105.19237127531069,105.55129724619644,105.20335766120961,103.25710089876502,99.46738191829981,0,0,0,0,0,0,0,0,0,0,0,0
103.64,104.2,103.4162,104.08,1400889,ACN,105.04405510526928,105.41117369893965,105.15930441959354,103.27339593047263,99.51327861563016,0,0,0,0,0,0,0,0,0,0,0,0
104.5,105.597,104.5,105.32,1563116,ACN,105.08084775790005,105.40249048951682,105.16560620706046,103.31392274373059,99.57105693786269,1,1,0,1,0,0,0,0,0,0,0,0
105.3,106.386,104.91,105.86,2047439,ACN,105.18473472351337,105.44606282384856,105.19283733619535,103.36434011514186,99.63363348574465,0,0,1,0,0,0,1,1,0,1,0,0
105.4,105.93,104.38,104.5,1987700,ACN,105.09343676037827,105.35596160252965,105.16566724457985,103.38682842969351,99.68205504310043,-1,-1,-1,-1,0,0,0,0,1,0,0,0
102.62,102.65,100.97,101.83,2817024,ACN,104.6583118589945,105.02015573562205,105.03485676440026,103.35600014395699,99.70342762973627,0,0,0,0,-1,0,-1,-1,-1,-1,0,0
101.97,102.87,101.47,102.36,2408961,ACN,104.35187027779523,104.76680757032472,104.9299604206983,103.33627736882913,99.7298611856593,0,0,0,0,0,0,0,0,0,0,-1,0
100.81,103.06,100.54,102.16,3134204,ACN,104.05962090742253,104.51854018267474,104.82133452184738,103.31298474766419,99.75404167137414,0,0,0,0,0,0,0,0,0,0,0,0
99.75,100.84,98.84,99.16,3194718,ACN,103.40633811976619,104.00820302242,104.59932140334357,103.23074742592826,99.7481308089724,0,0,0,0,0,-1,0,0,0,0,0,0
99.48,99.81,98.0,98.2,2330210,ACN,102.71215970379737,103.45504082980858,104.34836762282029,103.13112866501878,99.73272652231597,0,0,0,0,0,0,0,0,0,0,0,-1
98.48,99.72,98.075,99.23,2734441,ACN,102.24787174329106,103.05265598887443,104.14764732388616,103.05387859244415,99.72772426836258,0,0,0,0,0,0,0,0,0,0,0,0
99.96,101.29,99.435,101.01,2811046,ACN,102.08282217751892,102.85811732326735,104.02460233079259,103.01340574902942,99.74048323086645,0,0,0,0,0,1,0,0,0,0,0,0
101.39,101.75,98.74,99.26,3160151,ACN,101.70644588718307,102.51543948295617,103.83775518056542,102.939080882712,99.73570230319613,0,0,0,0,0,-1,0,0,0,0,0,1
99.12,102.47,98.91,101.88,4285458,ACN,101.72958643555866,102.45492143696035,103.76098046760208,102.91810898404444,99.75703859868672,1,1,0,0,0,1,0,0,0,0,0,-1
98.74,101.01,98.45,99.27,5184309,ACN,101.40164157748418,102.15159558582127,103.58486358651965,102.84586920218216,99.7521924434759,-1,-1,0,0,0,-1,1,1,0,0,0,1
100.16,101.95,99.78,101.38,3478187,ACN,101.39875603381964,102.07811029193353,103.49839834783259,102.81684208926765,99.76838953359058,0,0,0,0,0,1,-1,-1,0,0,0,-1
99.24,100.19,97.14,99.06,5245019,ACN,101.08692189597701,101.7906712165113,103.3243435106627,102.74244917660889,99.76134088151505,0,0,0,0,0,-1,0,0,0,0,0,1
99.04,99.91,98.0,98.29,4499467,ACN,100.71399897651341,101.45727395779593,103.12691827495044,102.65428186618098,99.7467006737388,0,0,0,0,0,0,0,0,0,0,0,-1
99.79,102.36,99.56,102.24,3609669,ACN,100.91746577964496,101.53181929514871,103.09213716612886,102.64607826487045,99.77150962225882,1,1,1,0,0,1,0,0,0,0,0,0
102.21,103.15,101.24,101.75,2962051,ACN,101.02847034235896,101.55259840989645,103.03950433608459,102.6283341408136,99.79119609367913,0,0,0,0,0,0,1,1,1,0,0,1
101.79,103.13,101.45,102.53,2925601,ACN,101.22867429671109,101.6456842756206,103.0195237738852,102.62638693010442,99.81844787384154,0,0,0,0,0,0,0,0,0,0,0,0
102.67,103.6,101.33,101.96,3044295,ACN,101.32618439048295,101.67561910651386,102.97797382196813,102.61319114931027,99.83975685022122,0,0,0,0,0,0,0,0,0,0,0,0
102.84,103.59,101.59,103.08,3378841,ACN,101.5600264717519,101.80936966779825,102.98197484855763,102.6224348889279,99.87199807559216,0,0,0,1,1,0,0,0,0,0,0,0
103.37,105.65,103.24,105.54,4878504,ACN,102.09068960885165,102.16466779467461,103.0822895603789,102.68020845548378,99.92839610469075,0,0,0,0,0,0,0,0,0,1,1,0
104.75,106.8,104.73,106.28,3693811,ACN,102.64926432767143,102.55660419518179,103.20768996977581,102.7514914563653,99.99159614345004,0,0,0,0,0,0,0,0,0,0,0,0
105.27,105.62,103.45,103.82,2992925,ACN,102.80536241731525,102.67692760516448,103.23170212782382,102.77265004138776,100.02968971416198,0,0,0,0,0,0,0,0,0,0,0,0
104.45,104.68,100.62,102.1,4535928,ACN,102.71131409500656,102.62198211895834,103.18732165222289,102.759330238588,100.05028981650862,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
102.22,103.02,101.38,102.73,3875394,ACN,102.71380554900568,102.63226953620041,103.16938746978278,102.75874944178429,100.07695359942895,1,1,1,0,0,0,-1,-1,-1,-1,-1,0
102.42,102.5881,98.58,98.97,3894459,ACN,102.21463147580492,102.28348196132418,103.00470560822266,102.68372470036282,100.06593913575304,-1,-1,-1,0,0,-1,1,1,1,0,0,0
96.65,96.65,93.35,95.07,6681731,ACN,101.2620139456976,101.59648367929331,102.69354068241002,102.53295787461306,100.01622829858137,0,0,0,0,0,0,-1,-1,-1,0,0,-1
94.01,95.08,91.4,93.32,6679491,ACN,100.20307875293793,100.80824713840823,102.32595085172727,102.35052306521479,99.94959916128205,0,0,0,0,0,0,0,0,0,0,0,0
94.43,95.74,94.131,94.21,4649117,ACN,99.40400158587954,100.17984264903603,102.0076782693066,102.18932458867587,99.89248872186631,0,0,0,0,0,0,0,0,0,0,0,0
92.54,93.92,92.25,93.43,4202794,ACN,98.60746804109561,99.53700049198498,101.67129872933378,102.01587261662289,99.82818535149949,0,0,0,0,0,0,0,0,0,0,0,0
94.43,95.0,93.99,94.7,3122497,ACN,98.08647230228287,99.07633377846261,101.39791446543835,101.87100385193729,99.77715863158407,0,0,0,0,0,0,0,0,0,0,0,0
96.24,97.09,95.48,96.91,3808270,ACN,97.92960932864516,98.8700162757519,101.22191781973488,101.77276615189894,99.74862968997628,0,0,0,0,0,0,0,0,0,0,0,0
97.74,99.91,97.73,99.01,3741673,ACN,98.07366141815915,98.88334805901363,101.13517594445116,101.71805791126727,99.7412801408223,1,1,1,0,0,0,0,0,0,0,0,0
99.62,101.12,98.31,98.52,2740777,ACN,98.13317322907126,98.84874348196472,101.03262002506092,101.65473003183622,99.7291280996201,0,0,-1,0,0,0,1,1,1,0,0,0
98.31,99.02,97.93,98.95,3229426,ACN,98.2420834651951,98.85838695987285,100.95094865152912,101.60117102130481,99.72137558121592,0,0,1,0,0,0,0,0,-1,0,0,0
100.158,100.59,99.58,100.35,2126278,ACN,98.52313900316908,99.00044534464686,100.92738203774367,101.57639535751659,99.72763055055705,0,0,0,0,0,1,0,0,1,0,0,0
100.34,100.68,99.55,99.65,2359061,ACN,98.67338713607987,99.06230769277573,100.87728862449882,101.53824891479348,99.72685810726793,0,0,0,0,0,-1,0,0,0,0,0,1
98.65,99.62,97.92,99.55,2567838,ACN,98.79026885126922,99.10875457917805,100.82523809020475,101.49887764915401,99.72509832510606,0,0,0,0,0,0,0,0,0,0,0,-1
99.96,100.93,99.16,100.91,2794525,ACN,99.07289967109999,99.28030176211348,100.8285620866673,101.4872167056064,99.73688839152291,0,0,0,1,0,1,0,0,0,0,0,0
101.48,102.1,100.95,101.12,2108002,ACN,99.34584638161999,99.45551111810268,100.83999102444507,101.4799450876736,99.75065069608488,0,0,0,0,0,0,0,0,0,1,0,1
100.68,101.73,100.14,100.26,2389528,ACN,99.46773353073732,99.5321291068548,100.81724627838841,101.45578775920481,99.75571884836265,0,0,0,-1,0,0,0,0,0,0,0,0
101.38,103.45,101.0,103.45,2125536,ACN,99.99870239330568,99.90525966810672,100.92049152237318,101.49527711050769,99.79247786479685,0,0,0,1,1,0,0,0,0,-1,0,0
103.48,103.48,101.98,102.66,2436007,ACN,100.35354207419826,100.1676158901918,100.98870754110365,101.51834093010159,99.8210104233561,0,0,0,0,0,0,0,0,0,1,1,0
102.45,102.85,101.18,102.8,2036237,ACN,100.67973646430515,100.41831913874495,101.05973861792312,101.54372031762432,99.85065211068589,0,0,0,0,0,0,0,0,0,0,0,0
103.09,103.55,102.57,103.18,1581873,ACN,101.01310493573114,100.68133636362639,101.1428861231026,101.57612189549315,99.88377995038056,0,0,0,0,0,0,0,0,0,0,0,0
102.44,102.56,101.5,102.4,1835624,ACN,101.19802427763365,100.8450186147096,101.19218470651035,101.59243631340418,99.90881696579966,0,0,0,0,0,0,0,0,0,0,0,0
101.75,102.94,101.36,102.62,2330599,ACN,101.38762104061583,101.01406446092773,101.2481774631178,101.61278410917835,99.9357939114136,0,0,0,0,0,0,0,0,0,0,0,0
102.93,103.42,102.62,103.4,2296742,ACN,101.65593823520038,101.24129641702984,101.3325626606426,101.64817452285797,99.97026362373784,0,0,0,0,0,0,0,0,0,0,0,0
103.64,104.4,102.1,103.58,2406897,ACN,101.91247980384033,101.46403009159843,101.42069745826446,101.68642849270236,100.00618139862603,0,0,0,0,0,0,0,0,0,0,0,0
104.49,105.8,104.16,105.68,2952712,ACN,102.41481582999495,101.86555103525573,101.58772893048938,101.76550911660924,100.06263730510736,0,0,0,0,0,0,0,0,0,0,0,0
105.1,106.7,104.97,106.32,2757854,ACN,102.93550705266229,102.28978426999328,101.77330818811726,101.8556970548942,100.12489962047943,0,0,0,0,0,0,0,0,0,0,0,0
106.06,107.29,105.4,107.07,2390970,ACN,103.48677277897399,102.7450429109463,101.98102159250482,101.95895057855965,100.19400509689257,0,0,0,0,0,0,0,0,0,0,0,0
107.24,107.9199,106.26,107.59,2332823,ACN,104.03386974177745,103.20646739561808,102.20098153005365,102.07045650769707,100.26759708597821,0,0,0,0,0,0,0,0,0,0,0,0
107.59,108.67,107.19,108.56,2876720,ACN,104.63735377620712,103.71632764365445,102.45035480338488,102.19896231942585,100.35010855775953,0,0,0,0,0,0,0,0,0,0,0,0
108.73,108.73,107.19,107.77,8616844,ACN,105.0550399393795,104.10239167759212,102.65896834050704,102.30927989725899,100.42393832335397,0,0,0,0,0,0,0,0,0,0,0,0
107.33,108.85,107.14,108.16,3472200,ACN,105.4690346141289,104.4888305654405,102.87469507225187,102.42513574087762,100.50091406143005,0,0,0,0,0,0,0,0,0,0,0,0
107.72,108.4299,107.29,107.83,2136170,ACN,105.78382999891173,104.80703717825568,103.06902075569297,102.53216275590974,100.57384028967452,0,0,0,0,0,0,0,0,0,0,0,0
107.38,108.36,107.21,107.66,3193264,ACN,106.03398599905682,105.07874792318371,103.24905915743051,102.63370408747588,100.64434934151856,0,0,0,0,0,0,0,0,0,0,0,0
108.79,114.435,108.68,114.3,6472689,ACN,107.13612119918258,105.95696240669002,103.68242938655088,102.86471984811992,100.78022646249849,0,0,0,0,0,0,0,0,0,0,0,0
114.43,115.46,113.68,114.17,4214744,ACN,108.07397170595824,106.73915646319574,104.09370666550967,103.08858678182051,100.91345803998607,0,0,0,0,0,0,0,0,0,0,0,0
113.5,115.47,113.45,115.26,4033829,ACN,109.03210881183047,107.55066537146281,104.53160052176419,103.32960486534881,101.05620970127974,0,0,0,0,0,0,0,0,0,0,0,0
115.4,116.51,115.03,115.37,3182300,ACN,109.87716097025307,108.29536390751397,104.95663579542051,103.5680285313815,101.19863547539636,0,0,0,0,0,0,0,0,0,0,0,0
115.1,116.0,115.0,115.4,2740603,ACN,110.61353950755267,108.97199591632216,105.36617948971775,103.80232499610662,101.33994258509391,0,0,0,0,0,0,0,0,0,0,0,0
114.76,116.52,114.7,116.35,2019197,ACN,111.37840090654565,109.67466297191052,105.7969175489445,104.0507938080649,101.48929639021735,0,0,0,0,0,0,0,0,0,0,0,0
116.08,116.2,114.92,115.5,2231897,ACN,111.92794745233957,110.22945697458572,106.1774305862408,104.27751076236065,101.62870637638434,0,0,0,0,0,0,0,0,0,0,0,0
114.49,115.145,113.9,114.13,2069676,ACN,112.22155445869429,110.60093726272041,106.48929605344705,104.4726095591456,101.75309735771387,0,0,0,0,0,0,0,0,0,0,0,0
113.99,114.95,113.74,114.67,2918856,ACN,112.54801386420172,110.98846704722322,106.81010797291972,104.67453808272687,101.88162375216449,0,0,0,0,0,0,0,0,0,0,0,0
113.73,114.02,111.79,112.1,3075910,ACN,112.48827868230816,111.09432732844006,107.01755471907973,104.82157693257385,101.9832991377151,-1,-1,0,0,0,0,0,0,0,0,0,0
112.92,113.23,111.85,112.83,1627345,ACN,112.53384152466708,111.25962948763625,107.24549374970405,104.98015956757239,102.09122650947913,1,1,0,0,0,0,-1,-1,0,0,0,0
112.94,114.0,112.8,113.1,2465365,ACN,112.60932932137814,111.43490286976613,107.47508223010782,105.14094848702639,102.20076654421068,0,0,0,0,0,0,1,1,0,0,0,0
113.33,114.5,112.916,114.4,2715537,ACN,112.84808541186105,111.71729307264556,107.74664763284869,105.32429604173873,102.32215195173097,0,0,0,0,0,0,0,0,0,0,0,0
113.87,115.02,113.47,114.96,4390457,ACN,113.12967402361292,112.02612230382218,108.02952419626638,105.5151020607142,102.44790168355455,0,0,0,0,0,0,0,0,0,0,0,0
115.0,115.27,114.14,114.75,2062235,ACN,113.3457174871312,112.28553922726769,108.29307226700104,105.69797132683867,102.57031062202664,0,0,0,0,0,0,0,0,0,0,0,0
114.76,115.31,114.34,114.82,2299687,ACN,113.54228848884703,112.52691644371838,108.54903021731472,105.87860555799038,102.6921980785239,0,0,0,0,0,0,0,0,0,0,0,0
114.27,115.68,113.95,115.59,2237540,ACN,113.8153166903341,112.81863868717377,108.82514667938081,106.07091039842621,102.82053441605103,0,0,0,0,0,0,0,0,0,0,0,0
